,State,County,Water
2042,ND,Williams County,1.0139914931721514
2043,OH,Adams County,1.295770482105886
2044,OH,Allen County,1.1869158878504673
2045,OH,Ashland County,1.20631318341242
2046,OH,Ashtabula County,1.0014993223063176
2047,OH,Athens County,1.1720578114246387
2048,OH,Auglaize County,1.6583278472679392
2049,OH,Belmont County,1.0985804416403786
2050,OH,Brown County,1.2255299954894001
2051,OH,Butler County,1.2485089463220675
2052,OH,Carroll County,1.1878992859827133
2053,OH,Champaign County,1.4158004158004158
2054,OH,Clark County,1.1653986106516705
2055,OH,Clermont County,1.1155134573177776
2056,OH,Clinton County,1.216872695727608
2057,OH,Columbiana County,1.2635046113306982
2058,OH,Coshocton County,1.2188662727073758
2059,OH,Crawford County,1.5232862375719518
2060,OH,Cuyahoga County,1.0012668202052755
2061,OH,Darke County,1.378931413414172
2062,OH,Defiance County,1.2680246582685606
2063,OH,Delaware County,1.066072018500165
2064,OH,Erie County,1.0026639246002782
2065,OH,Fairfield County,1.1940993788819876
2066,OH,Fayette County,1.6045949214026602
2067,OH,Franklin County,1.081672655994773
2068,OH,Fulton County,1.3591954022988506
2069,OH,Gallia County,1.1764913519237556
2070,OH,Geauga County,1.1095770326539558
2071,OH,Greene County,1.2838489923360772
2072,OH,Guernsey County,1.1418640941977585
2073,OH,Hamilton County,1.1298532658096352
2074,OH,Hancock County,1.3029385034837928
2075,OH,Hardin County,1.8045052292839903
2076,OH,Harrison County,1.105988341282459
2077,OH,Henry County,1.2109704641350212
2078,OH,Highland County,1.1751620248730075
2079,OH,Hocking County,1.3029385034837928
2080,OH,Holmes County,1.4088307440719543
2081,OH,Huron County,1.231107002542177
2082,OH,Jackson County,1.4484304932735426
2083,OH,Jefferson County,1.266737796745799
2084,OH,Knox County,1.1946282600233553
2085,OH,Lake County,1.0013316820475944
2086,OH,Lawrence County,1.203915171288744
2087,OH,Licking County,1.167000668002672
2088,OH,Logan County,1.1070778455937467
2089,OH,Lorain County,1.0023083013441239
2090,OH,Lucas County,1.0039059143354867
2091,OH,Madison County,1.5743825387708212
2092,OH,Mahoning County,1.0681152510046998
2093,OH,Marion County,1.7401924500370096
2094,OH,Medina County,1.3815337657382678
2095,OH,Meigs County,1.256213169356905
2096,OH,Mercer County,1.0835073068893528
2097,OH,Miami County,1.2453385672227675
2098,OH,Monroe County,1.3654970760233918
2099,OH,Montgomery County,1.2644802962179318
2100,OH,Morgan County,1.1573564122738
2101,OH,Morrow County,1.4786979415988513
2102,OH,Muskingum County,1.1114081996434937
2103,OH,Noble County,1.1323101349563376
2104,OH,Ottawa County,1.0030199619484794
2105,OH,Paulding County,1.2931691586045149
2106,OH,Perry County,1.1818181818181819
2107,OH,Pickaway County,1.1569365976145636
2108,OH,Pike County,1.2130379207498936
2109,OH,Portage County,1.0566604340189245
2110,OH,Preble County,1.2992220227408737
2111,OH,Putnam County,1.3599712023038157
2112,OH,Richland County,1.171969045571797
2113,OH,Ross County,1.2067397146991938
2114,OH,Sandusky County,1.0975609756097562
2115,OH,Scioto County,1.144258511252164
2116,OH,Seneca County,1.3611412062116286
2117,OH,Shelby County,1.24906600249066
2118,OH,Stark County,1.1598721023181455
2119,OH,Summit County,1.120540019286403
2120,OH,Trumbull County,1.0518914431010327
2121,OH,Tuscarawas County,1.1995211492418196
2122,OH,Union County,1.163132137030995
2123,OH,Van Wert County,1.4411116012351124
2124,OH,Vinton County,1.2763957987838586
2125,OH,Warren County,1.143143429716576
2126,OH,Washington County,1.110803324099723
2127,OH,Wayne County,1.3465003465003464
2128,OH,Williams County,1.3198976327575176
2129,OH,Wood County,1.2326122354035822
2130,OH,Wyandot County,1.5920663114268798
2131,OK,Adair County,1.2186748305270063
2132,OK,Alfalfa County,1.0629603979097149
2133,OK,Atoka County,1.0649561545956479
2134,OK,Beaver County,1.2606202762574927
2135,OK,Beckham County,1.3190810465858327
2136,OK,Blaine County,1.0879662209711471
2137,OK,Bryan County,1.0246998962604357
2138,OK,Caddo County,1.0775193798449612
2139,OK,Canadian County,1.1003009027081243
2140,OK,Carter County,1.0794407372100414
2141,OK,Cherokee County,1.035865432895775
2142,OK,Choctaw County,1.033096144299189
2143,OK,Cimarron County,1.1398992725237829
2144,OK,Cleveland County,1.0493218249075216
2145,OK,Coal County,1.176553672316384
2146,OK,Comanche County,1.0648760866744518
2147,OK,Cotton County,1.0970591089973794
2148,OK,Craig County,1.411861614497529
2149,OK,Creek County,1.0483675937122128
2150,OK,Custer County,1.0701655907942744
2151,OK,Delaware County,1.018131708732231
2152,OK,Dewey County,1.1024905196269346
2153,OK,Ellis County,1.7309941520467835
2154,OK,Garfield County,1.3885003885003886
2155,OK,Garvin County,1.0792016473942658
2156,OK,Grady County,1.1850823616509347
2157,OK,Grant County,1.2694691457828078
2158,OK,Greer County,1.188394875659382
2159,OK,Harmon County,1.405350628293474
2160,OK,Harper County,1.3299241174529857
2161,OK,Haskell County,1.0200996944846439
2162,OK,Hughes County,1.089015488695033
2163,OK,Jackson County,1.3862495171881035
2164,OK,Jefferson County,1.0615384615384615
2165,OK,Johnston County,1.0613384039747287
2166,OK,Kay County,1.0381112085064217
2167,OK,Kingfisher County,1.1129050468555945
2168,OK,Kiowa County,1.060390120176339
2169,OK,Latimer County,1.1245019920318726
2170,OK,Le Flore County,1.0492271339962587
2171,OK,Lincoln County,1.0696281854894862
2172,OK,Logan County,1.1669170422300117
2173,OK,Love County,1.0517143300408542
2174,OK,McClain County,1.09478672985782
2175,OK,McCurtain County,1.0189627382193989
2176,OK,McIntosh County,1.0105496360375568
2177,OK,Major County,1.2529084471421346
2178,OK,Marshall County,1.0176447753820095
2179,OK,Mayes County,1.0343288705801579
2180,OK,Murray County,1.1037882719252725
2181,OK,Muskogee County,1.032969569087732
2182,OK,Noble County,1.0859254167382713
2183,OK,Nowata County,1.0624687656171914
2184,OK,Okfuskee County,1.0884877444473942
2185,OK,Oklahoma County,1.0948047023132348
2186,OK,Okmulgee County,1.167028561884082
2187,OK,Osage County,1.01711537474113
2188,OK,Ottawa County,1.0676269696354905
2189,OK,Pawnee County,1.036234509747083
2190,OK,Payne County,1.0753749905781262
2191,OK,Pittsburg County,1.0136323359007566
2192,OK,Pontotoc County,1.1725327812284334
2193,OK,Pottawatomie County,1.148566334868519
2194,OK,Pushmataha County,1.0356887937187722
2195,OK,Roger Mills County,1.159033078880407
2196,OK,Rogers County,1.0271451450908005
2197,OK,Seminole County,1.1157809424568716
2198,OK,Sequoyah County,1.0238880129950791
2199,OK,Stephens County,1.045216133116296
2200,OK,Texas County,1.11877895236964
2201,OK,Tillman County,1.1102900628653358
2202,OK,Tulsa County,1.056363431405704
2203,OK,Wagoner County,1.033208248929034
2204,OK,Washington County,1.1018952516812717
2205,OK,Washita County,1.1508523155830441
2206,OK,Woods County,1.221729490022173
2207,OK,Woodward County,1.2108370229812355
2208,OR,Baker County,1.0475895873982772
2209,OR,Benton County,1.250689395838556
2210,OR,Clackamas County,1.0752388834549695
2211,OR,Clatsop County,1.0039012058627321
2212,OR,Columbia County,1.0312607458813967
2213,OR,Coos County,1.0047309732084988
2214,OR,Crook County,1.1093613298337708
2215,OR,Curry County,1.0027639732668505
2216,OR,Deschutes County,1.0266063589197818
2217,OR,Douglas County,1.010173146961281
2218,OR,Gilliam County,1.052317672909909
2219,OR,Grant County,1.5777007510109764
2220,OR,Harney County,1.0106078285774902
2221,OR,Hood River County,1.0818799639728158
2222,OR,Jackson County,1.0523752160477662
2223,OR,Jefferson County,1.0899199712256091
2224,OR,Josephine County,1.3151591553734636
2225,OR,Klamath County,1.005115482006292
2226,OR,Lake County,1.0045350445568129
2227,OR,Lane County,1.0058900446465384
2228,OR,Lincoln County,1.0046477904404245
2229,OR,Linn County,1.0487876274576768
2230,OR,Malheur County,1.0231738969225064
2231,OR,Marion County,1.088809946714032
2232,OR,Morrow County,1.0551511140525038
2233,OR,Multnomah County,1.028523346358995
2234,OR,Polk County,1.2410800385728062
2235,OR,Sherman County,1.1166316771635176
2236,OR,Tillamook County,1.0043282735815164
2237,OR,Umatilla County,1.0585480093676816
2238,OR,Union County,1.3416467372736591
2239,OR,Wallowa County,1.154344806297268
2240,OR,Wasco County,1.0676132521974306
2241,OR,Washington County,1.2967359050445104
2242,OR,Wheeler County,1.6761325219743068
2243,OR,Yamhill County,1.2852253280091273
2244,PA,Adams County,1.2471576866040535
2245,PA,Allegheny County,1.0647458724506313
2246,PA,Armstrong County,1.0857191839533689
2247,PA,Beaver County,1.0967960507211305
2248,PA,Bedford County,1.1783166904422253
2249,PA,Berks County,1.096487842531841
2250,PA,Blair County,1.4407227853680036
2251,PA,Bradford County,1.0683994528043776
2252,PA,Bucks County,1.054194667244743
2253,PA,Butler County,1.1397038278848841
2254,PA,Cambria County,1.1592103168285304
2255,PA,Cameron County,1.3137747097583934
2256,PA,Carbon County,1.14436263894904
2257,PA,Centre County,1.2403268445085316
2258,PA,Chester County,1.1028700750951548
2259,PA,Clarion County,1.0999000999000998
2260,PA,Clearfield County,1.09765625
2261,PA,Clinton County,1.1005126143330988
2262,PA,Columbia County,1.1241773252204148
2263,PA,Crawford County,1.0381475547417411
2264,PA,Cumberland County,1.1713796058269066
2265,PA,Dauphin County,1.0293083235638922
2266,PA,Delaware County,1.1293493726555426
2267,PA,Elk County,1.1680954782316355
2268,PA,Erie County,1.0013157583109873
2269,PA,Fayette County,1.111470293166871
2270,PA,Forest County,1.2365744026496333
2271,PA,Franklin County,1.6265664160401
2272,PA,Fulton County,1.6648936170212765
2273,PA,Greene County,1.3301419610432486
2274,PA,Huntingdon County,1.064040986231188
2275,PA,Indiana County,1.1210653753026634
2276,PA,Jefferson County,1.1861850679575499
2277,PA,Juniata County,1.315955766192733
2278,PA,Lackawanna County,1.1400952647800504
2279,PA,Lancaster County,1.0244307632170429
2280,PA,Lawrence County,1.1801801801801801
2281,PA,Lebanon County,1.599880023995201
2282,PA,Lehigh County,1.2469135802469136
2283,PA,Luzerne County,1.0590911776871712
2284,PA,Lycoming County,1.061599112972773
2285,PA,McKean County,1.166030217499585
2286,PA,Mercer County,1.090711175616836
2287,PA,Mifflin County,1.2140869192892314
2288,PA,Monroe County,1.1017397497202157
2289,PA,Montgomery County,1.1927525057825752
2290,PA,Montour County,1.3238341968911918
2291,PA,Northampton County,1.1174950064622253
2292,PA,Northumberland County,1.0487709715177527
2293,PA,Perry County,1.1965022597759876
2294,PA,Philadelphia County,1.104942806170637
2295,PA,Pike County,1.0436891083052995
2296,PA,Potter County,1.8223684210526316
2297,PA,Schuylkill County,1.19293845263361
2298,PA,Snyder County,1.2656748140276302
2299,PA,Somerset County,1.1321877065432915
2300,PA,Sullivan County,1.2812939521800282
2301,PA,Susquehanna County,1.1038205980066444
2302,PA,Tioga County,1.2387774594078318
2303,PA,Union County,1.3582945180938732
2304,PA,Venango County,1.1046901172529313
2305,PA,Warren County,1.064842432888082
2306,PA,Washington County,1.203334688897926
2307,PA,Wayne County,1.0384467512495195
2308,PA,Westmoreland County,1.1051082615093546
2309,PA,Wyoming County,1.1144819690898684
2310,PA,York County,1.1326084073730274
2311,RI,Bristol County,1.0462984397425807
2312,RI,Kent County,1.0485837827333235
2313,RI,Newport County,1.004712735224397
2314,RI,Providence County,1.0368296994696524
2315,RI,Washington County,1.0042643741391295
2316,SC,Abbeville County,1.0464900046490004
2317,SC,Aiken County,1.095183704549781
2318,SC,Allendale County,1.1877229209686502
2319,SC,Anderson County,1.0232666356444857
2320,SC,Bamberg County,1.3129890453834117
2321,SC,Barnwell County,1.1011838510573713
2322,SC,Beaufort County,1.0028724901617212
2323,SC,Berkeley County,1.0076147543480247
2324,SC,Calhoun County,1.0810898475510866
2325,SC,Charleston County,1.0022647850832196
2326,SC,Cherokee County,1.1812250815512866
2327,SC,Chester County,1.1536806516059628
2328,SC,Chesterfield County,1.1305483028720626
2329,SC,Clarendon County,1.011145538440962
2330,SC,Colleton County,1.0128544617836852
2331,SC,Darlington County,1.1502629601803156
2332,SC,Dillon County,1.3629764065335754
2333,SC,Dorchester County,1.2812939521800282
2334,SC,Edgefield County,1.1369487811558476
2335,SC,Fairfield County,1.0406437977564624
2336,SC,Florence County,1.2099958000839983
2337,SC,Georgetown County,1.0045033482394161
2338,SC,Greenville County,1.093423019431988
2339,SC,Greenwood County,1.1087429317094388
2340,SC,Hampton County,1.26246719160105
2341,SC,Horry County,1.0081914170332327
2342,SC,Jasper County,1.0222005150519493
2343,SC,Kershaw County,1.0676269696354905
2344,SC,Lancaster County,1.1436162573603332
2345,SC,Laurens County,1.0907770515613653
2346,SC,Lee County,1.48828125
2347,SC,Lexington County,1.016758559434231
2348,SC,McCormick County,1.0279775060851075
2349,SC,Marion County,1.1700102006120368
2350,SC,Marlboro County,1.1517220452131696
2351,SC,Newberry County,1.0548155456887574
2352,SC,Oconee County,1.0207421542801436
2353,SC,Orangeburg County,1.0438077714986638
2354,SC,Pickens County,1.0599520383693046
2355,SC,Richland County,1.0640861317610868
2356,SC,Saluda County,1.0995817566221868
2357,SC,Spartanburg County,1.0814398566658523
2358,SC,Sumter County,1.0555277916597257
2359,SC,Union County,1.3502626970227671
2360,SC,Williamsburg County,1.2574665293511844
2361,SC,York County,1.0620655412115194
2362,SD,Aurora County,1.187793427230047
2363,SD,Beadle County,1.1407063458561981
2364,SD,Bennett County,1.1471453796350795
2365,SD,Bon Homme County,1.05273983439692
2366,SD,Brookings County,1.0728385170077936
2367,SD,Brown County,1.0528513292109296
2368,SD,Brule County,1.0330731578251091
2369,SD,Buffalo County,1.0576169624337406
2370,SD,Butte County,1.057149388501543
2371,SD,Campbell County,1.0262054507337526
2372,SD,Charles Mix County,1.0186053434546403
2373,SD,Clark County,1.0917852225791647
2374,SD,Clay County,1.1653712584752771
2375,SD,Codington County,1.033240260603643
2376,SD,Corson County,1.0164050068080779
2377,SD,Custer County,1.3208213025344884
2378,SD,Davison County,1.413393964448119
2379,SD,Day County,1.0155702608018684
2380,SD,Deuel County,1.0669926977959403
2381,SD,Dewey County,1.0069546832837233
2382,SD,Douglas County,1.3489183531053734
2383,SD,Edmunds County,1.038305370412932
2384,SD,Fall River County,1.097106234220237
2385,SD,Faulk County,1.0396825396825398
2386,SD,Grant County,1.141183114499506
2387,SD,Gregory County,1.0252703932073184
2388,SD,Haakon County,1.0575043128234618
2389,SD,Hamlin County,1.031410981279055
2390,SD,Hand County,1.2189141856392294
2391,SD,Hanson County,1.5353319057815846
2392,SD,Harding County,1.1325029813170797
2393,SD,Hughes County,1.016619025460347
2394,SD,Hutchinson County,1.3972983710766786
2395,SD,Hyde County,1.1511715797430084
2396,SD,Jackson County,1.1194315060312912
2397,SD,Jerauld County,1.134480903711673
2398,SD,Jones County,1.4514672686230248
2399,SD,Kingsbury County,1.0307436898576567
2400,SD,Lake County,1.0776096235933257
2401,SD,Lawrence County,1.7836990595611284
2402,SD,Lincoln County,1.6872852233676976
2403,SD,Lyman County,1.015212827456111
2404,SD,McCook County,1.2729257641921397
2405,SD,McPherson County,1.0629247420085577
2406,SD,Marshall County,1.0203504344817762
2407,SD,Meade County,1.0777665448324132
2408,SD,Mellette County,1.219298245614035
2409,SD,Miner County,1.3714710252600297
2410,SD,Minnehaha County,1.129886998311469
2411,SD,Moody County,1.413052457662123
2412,SD,Oglala Lakota County,1.2665955745134632
2413,SD,Pennington County,1.1149293184691416
2414,SD,Perkins County,1.0487495734412324
2415,SD,Potter County,1.0259618879484915
2416,SD,Roberts County,1.0279884687508747
2417,SD,Sanborn County,1.4686035613870665
2418,SD,Spink County,1.138753989177189
2419,SD,Stanley County,1.013562080423137
2420,SD,Sully County,1.0155113310273154
2421,SD,Todd County,1.3067484662576687
2422,SD,Tripp County,1.163265306122449
2423,SD,Turner County,1.6108735491753206
2424,SD,Union County,1.1352265043948613
2425,SD,Walworth County,1.027033602768241
2426,SD,Yankton County,1.0829600132736021
2427,SD,Ziebach County,1.0966370313103981
2428,TN,Anderson County,1.116063138347261
2429,TN,Bedford County,1.4649000464900048
2430,TN,Benton County,1.0232969900288882
2431,TN,Bledsoe County,1.755287009063444
2432,TN,Blount County,1.113109376767334
2433,TN,Bradley County,1.2712232167073503
2434,TN,Campbell County,1.0527648796960742
2435,TN,Cannon County,1.9433962264150941
2436,TN,Carroll County,1.291036088474971
2437,TN,Carter County,1.1345895020188426
2438,TN,Cheatham County,1.1779676098949992
2439,TN,Chester County,1.8183306055646482
2440,TN,Claiborne County,1.1252348152786475
2441,TN,Clay County,1.042002688172043
2442,TN,Cocke County,1.1048218029350105
2443,TN,Coffee County,1.1516990291262137
2444,TN,Crockett County,1.830564784053156
2445,TN,Cumberland County,1.2086375964948883
2446,TN,Davidson County,1.043721580972368
2447,TN,Decatur County,1.0830978893136114
2448,TN,DeKalb County,1.0390198220696114
2449,TN,Dickson County,1.4125412541254125
2450,TN,Dyer County,1.0657938022238305
2451,TN,Fayette County,1.407000407000407
2452,TN,Fentress County,1.7575757575757576
2453,TN,Franklin County,1.0449115242971347
2454,TN,Gibson County,1.5252100840336134
2455,TN,Giles County,1.8012820512820513
2456,TN,Grainger County,1.0437292286164073
2457,TN,Greene County,1.3368137420006736
2458,TN,Grundy County,1.5963029218843172
2459,TN,Hamblen County,1.0639795265515035
2460,TN,Hamilton County,1.029042750929368
2461,TN,Hancock County,1.4646840148698885
2462,TN,Hardeman County,1.2751031636863823
2463,TN,Hardin County,1.0500951808436028
2464,TN,Hawkins County,1.0737191301142646
2465,TN,Haywood County,1.5115089514066495
2466,TN,Henderson County,1.1454333915066899
2467,TN,Henry County,1.030711587481957
2468,TN,Hickman County,1.8741258741258742
2469,TN,Houston County,1.1301405517959395
2470,TN,Humphreys County,1.0371195248700817
2471,TN,Jackson County,1.084125515268781
2472,TN,Jefferson County,1.024721267706608
2473,TN,Johnson County,1.1904761904761905
2474,TN,Knox County,1.0536193029490617
2475,TN,Lake County,1.0343548165452796
2476,TN,Lauderdale County,1.0273141951872389
2477,TN,Lawrence County,1.5376344086021505
2478,TN,Lewis County,1.715307582260372
2479,TN,Lincoln County,1.7272727272727273
2480,TN,Loudon County,1.0523094627818173
2481,TN,McMinn County,1.3265839320705421
2482,TN,McNairy County,1.5649717514124295
2483,TN,Macon County,1.91324200913242
2484,TN,Madison County,1.39714058776807
2485,TN,Marion County,1.0662822297342083
2486,TN,Marshall County,1.5896226415094339
2487,TN,Maury County,1.2906976744186047
2488,TN,Meigs County,1.0442321302193913
2489,TN,Monroe County,1.0557662279723399
2490,TN,Montgomery County,1.176584849019954
2491,TN,Moore County,1.455788514129444
2492,TN,Morgan County,1.7587253414264037
2493,TN,Obion County,1.0862663906142167
2494,TN,Overton County,1.4257130693912303
2495,TN,Perry County,1.1096250822188116
2496,TN,Pickett County,1.0799041150619257
2497,TN,Polk County,1.1155134573177776
2498,TN,Putnam County,1.4066693777958519
2499,TN,Rhea County,1.0453967677501361
2500,TN,Roane County,1.028370403994553
2501,TN,Robertson County,1.8517887563884157
2502,TN,Rutherford County,1.1758087201125176
2503,TN,Scott County,1.5175983436853002
2504,TN,Sequatchie County,1.8389261744966443
2505,TN,Sevier County,1.1610565308423257
2506,TN,Shelby County,1.044571224817258
2507,TN,Smith County,1.0827883102905869
2508,TN,Stewart County,1.0288292443855047
2509,TN,Sullivan County,1.0578235226089974
2510,TN,Sumner County,1.0673627484001347
2511,TN,Tipton County,1.0628654051675364
2512,TN,Trousdale County,1.3029385034837928
2513,TN,Unicoi County,1.7587253414264037
2514,TN,Union County,1.0406967279830701
2515,TN,Van Buren County,1.4723665564478035
2516,TN,Warren County,1.4235493434985176
2517,TN,Washington County,1.2307337332718045
2518,TN,Wayne County,1.391696043869957
2519,TN,Weakley County,1.411184210526316
2520,TN,White County,1.2669514148424987
2521,TN,Williamson County,1.462320850670365
2522,TN,Wilson County,1.0748727163821503
2523,TX,Anderson County,1.0609830467130137
2524,TX,Andrews County,1.72992700729927
2525,TX,Angelina County,1.0147216865164073
2526,TX,Aransas County,1.0036118033734243
2527,TX,Archer County,1.0429129296657083
2528,TX,Armstrong County,1.1748863238894718
2529,TX,Atascosa County,1.3414134516899965
2530,TX,Austin County,1.0918526683200147
2531,TX,Bailey County,1.5934718100890208
2532,TX,Bandera County,1.1302931596091206
2533,TX,Bastrop County,1.1193744777366599
2534,TX,Baylor County,1.0289125972186082
2535,TX,Bee County,1.91324200913242
2536,TX,Bell County,1.0264473301420223
2537,TX,Bexar County,1.0581462960809396
2538,TX,Blanco County,1.1931620629708326
2539,TX,Borden County,1.1040691018836508
2540,TX,Bosque County,1.0486286714646955
2541,TX,Bowie County,1.0256660335711718
2542,TX,Brazoria County,1.0039715793779713
2543,TX,Brazos County,1.1488316713796696
2544,TX,Brewster County,1.1050530517911545
2545,TX,Briscoe County,1.3889537145079736
2546,TX,Brooks County,1.7776049766718507
2547,TX,Brown County,1.0739809129244655
2548,TX,Burleson County,1.053248136315229
2549,TX,Burnet County,1.0357181126549273
2550,TX,Caldwell County,1.342348510783978
2551,TX,Calhoun County,1.0018981563207656
2552,TX,Callahan County,1.3459010722933242
2553,TX,Cameron County,1.002588366844056
2554,TX,Camp County,1.1189343482397716
2555,TX,Carson County,1.2046663937781417
2556,TX,Cass County,1.0410525883656965
2557,TX,Castro County,1.1706775900324287
2558,TX,Chambers County,1.0036358347876673
2559,TX,Cherokee County,1.0978760888714887
2560,TX,Childress County,1.054611981868822
2561,TX,Clay County,1.0344494970373432
2562,TX,Cochran County,1.9191176470588234
2563,TX,Coke County,1.0570743679013754
2564,TX,Coleman County,1.0488114414018646
2565,TX,Collin County,1.0218283419191478
2566,TX,Collingsworth County,1.5319148936170213
2567,TX,Colorado County,1.069487874365923
2568,TX,Comal County,1.0610985519643183
2569,TX,Comanche County,1.091491308325709
2570,TX,Concho County,1.091424392027793
2571,TX,Cooke County,1.0405169968801913
2572,TX,Coryell County,1.1802126509280952
2573,TX,Cottle County,1.4873294346978558
2574,TX,Crane County,1.6042296072507551
2575,TX,Crockett County,1.979431929480901
2576,TX,Crosby County,1.4006410256410255
2577,TX,Culberson County,1.8230452674897117
2578,TX,Dallam County,1.3332222592469178
2579,TX,Dallas County,1.0273560388455751
2580,TX,Dawson County,1.3542330853701734
2581,TX,Deaf Smith County,1.397456279809221
2582,TX,Delta County,1.0452345410955806
2583,TX,Denton County,1.0132675264023776
2584,TX,DeWitt County,1.3979307600477517
2585,TX,Dickens County,1.2223704692016901
2586,TX,Dimmit County,1.1508750754375376
2587,TX,Donley County,1.1396648044692737
2588,TX,Duval County,1.3210272873194222
2589,TX,Eastland County,1.1556662515566625
2590,TX,Ector County,1.1963864886095836
2591,TX,Edwards County,1.3324468085106382
2592,TX,Ellis County,1.058517174790801
2593,TX,El Paso County,1.3223726627981947
2594,TX,Erath County,1.1296008294453084
2595,TX,Falls County,1.1068718606390937
2596,TX,Fannin County,1.1104850292785327
2597,TX,Fayette County,1.0925925925925926
2598,TX,Fisher County,1.2623294858342078
2599,TX,Floyd County,1.7246376811594204
2600,TX,Foard County,1.2332089552238805
2601,TX,Fort Bend County,1.0408480045749766
2602,TX,Franklin County,1.0879043600562588
2603,TX,Freestone County,1.065526505471463
2604,TX,Frio County,1.5414185165132648
2605,TX,Gaines County,1.672043010752688
2606,TX,Galveston County,1.002016730798706
2607,TX,Garza County,1.2641310089804543
2608,TX,Gillespie County,1.223813786929275
2609,TX,Glasscock County,1.5356186395286557
2610,TX,Goliad County,1.1196888090963495
2611,TX,Gonzales County,1.2399232245681382
2612,TX,Gray County,1.2294104152328516
2613,TX,Grayson County,1.0211077338736914
2614,TX,Gregg County,1.2936857562408224
2615,TX,Grimes County,1.0660807506773278
2616,TX,Guadalupe County,1.2214348981399468
2617,TX,Hale County,1.91324200913242
2618,TX,Hall County,1.0462855820411943
2619,TX,Hamilton County,1.6765899864682003
2620,TX,Hansford County,1.625782227784731
2621,TX,Hardeman County,1.362844702467344
2622,TX,Hardin County,1.125533517449159
2623,TX,Harris County,1.0135845570755166
2624,TX,Harrison County,1.0594601022713759
2625,TX,Hartley County,1.4614674665436087
2626,TX,Haskell County,1.1230163611760364
2627,TX,Hays County,1.33955857385399
2628,TX,Hemphill County,1.14553922282055
2629,TX,Henderson County,1.0132261136387684
2630,TX,Hidalgo County,1.0768698593281574
2631,TX,Hill County,1.0359040643400832
2632,TX,Hockley County,1.8532423208191127
2633,TX,Hood County,1.0581902822228688
2634,TX,Hopkins County,1.0376222723852522
2635,TX,Houston County,1.15220700152207
2636,TX,Howard County,1.2265518803806073
2637,TX,Hudspeth County,1.5417118093174431
2638,TX,Hunt County,1.0234170101161484
2639,TX,Hutchinson County,1.1172058134083451
2640,TX,Irion County,1.9363295880149813
2641,TX,Jack County,1.095593155530064
2642,TX,Jackson County,1.03517534911534
2643,TX,Jasper County,1.03120806416378
2644,TX,Jeff Davis County,1.9259259259259258
2645,TX,Jefferson County,1.0042133292885371
2646,TX,Jim Hogg County,1.965250965250965
2647,TX,Jim Wells County,1.2286236854138088
2648,TX,Johnson County,1.093861460484325
2649,TX,Jones County,1.1043623460655396
2650,TX,Karnes County,1.143245953301819
2651,TX,Kaufman County,1.0357948240684398
2652,TX,Kendall County,1.6337135614702154
2653,TX,Kenedy County,1.0020477452277297
2654,TX,Kent County,1.7087172218284903
2655,TX,Kerr County,1.2017349203147065
2656,TX,Kimble County,1.839630562552477
2657,TX,King County,1.2881844380403458
2658,TX,Kinney County,1.1647989452867502
2659,TX,Kleberg County,1.0047642415089306
2660,TX,Knox County,1.1707650273224044
2661,TX,Lamar County,1.0371622877104314
2662,TX,Lamb County,1.3946329913180742
2663,TX,Lampasas County,1.4775549188156638
2664,TX,La Salle County,1.1172332942555685
2665,TX,Lavaca County,1.5790387955993053
2666,TX,Lee County,1.165016501650165
2667,TX,Leon County,1.118161408483989
2668,TX,Liberty County,1.052890463849368
2669,TX,Limestone County,1.0346308352957474
2670,TX,Lipscomb County,1.8968609865470851
2671,TX,Live Oak County,1.024886145882587
2672,TX,Llano County,1.030484087306426
2673,TX,Loving County,1.1138822457578863
2674,TX,Lubbock County,1.1638538423726037
2675,TX,Lynn County,1.3831417624521072
2676,TX,McCulloch County,1.1132246376811594
2677,TX,McLennan County,1.0414576510094937
2678,TX,McMullen County,1.0556080742923872
2679,TX,Madison County,1.1357220412595006
2680,TX,Marion County,1.0247334965744108
2681,TX,Martin County,1.572737686139748
2682,TX,Mason County,1.2267059623668102
2683,TX,Matagorda County,1.0019207978225837
2684,TX,Maverick County,1.0751597143930853
2685,TX,Medina County,1.0982800982800982
2686,TX,Menard County,1.8084074373484236
2687,TX,Midland County,1.3642987249544627
2688,TX,Milam County,1.16914749661705
2689,TX,Mills County,1.3988831272437177
2690,TX,Mitchell County,1.1717622810030917
2691,TX,Montague County,1.1194743130227
2692,TX,Montgomery County,1.0278079030060343
2693,TX,Moore County,1.091491308325709
2694,TX,Morris County,1.1296008294453084
2695,TX,Motley County,1.8006405124099278
2696,TX,Nacogdoches County,1.028054425585636
2697,TX,Navarro County,1.012935941219083
2698,TX,Newton County,1.1418238547723727
2699,TX,Nolan County,1.338868180277872
2700,TX,Nueces County,1.0030475726084174
2701,TX,Ochiltree County,1.6605019815059445
2702,TX,Oldham County,1.5254860746190226
2703,TX,Orange County,1.0213908318894522
2704,TX,Palo Pinto County,1.0291894100820222
2705,TX,Panola County,1.0911909538573774
2706,TX,Parker County,1.1312852829197846
2707,TX,Parmer County,1.1857355126300149
2708,TX,Pecos County,1.5055611729019212
2709,TX,Polk County,1.0186514967826168
2710,TX,Potter County,1.0685541920888462
2711,TX,Presidio County,1.5934718100890208
2712,TX,Rains County,1.0329218106995885
2713,TX,Randall County,1.0868357068426537
2714,TX,Reagan County,1.591016548463357
2715,TX,Real County,1.5246589716684156
